he chen brdal ba|dur khrod gser gling he chen brdal ba - a vast charnel ground called the Golden Place of Mahahe [in Uddiyana]
he chen brdal ba|Pervasive Great Joy; charnel ground
heg po|putrid, rancid
hel po|wide, extended, wide, easy
he ru ka|def. 'Drinking-blood skullcup'. heruka. the wrathful meditational deity. {khrag 'thung} Heruka, terrifying deities
he ru ka 'dus pa|Heruka Assemblage
he ru ka 'dus pa'i rgyud|Heruka Assemblage Tantra
he ru ka 'dus pa'i rgyud|Heruka Samaja tantra
he ru ka gal po che|Heruka Galpoche. One of the Eighteen Mahayoga Tantras; focused on Vishuddha Mind. Several tantras with resembling titles are found in Vol. RA of the Nyingma Gyübum
he ru ka gal po|Heruka Galpo. One of the Eighteen Mahayoga Tantras; focused on Vishuddha Mind. Both the Galpo and the Galpoche tantras are found in Vol. RA of the Nyingma Gyübum
he ru ka gal po|Heruka Galpo Tantra
he ru ka'i chas bcu bhi|the fourteen attires of a heruka [TRS 149-1]
he ru ka'i chas drug|[TRS 148-5]
he ru ka'i dam rgya|heruka samaya mudra
he ru ka'i gnas bcu gnyis|[TRS 140-2]
he ru ka'i gnas bcu|[TRS 140-1]
he ru ka'i thod rgya|heruka skull mudra
he ru ka'i yi ge brgya pa|Hundred Syllables of the Herukas
he ru ka'i zhal du bstab pa|placed into the mouth of the Herukas
he ru ka rol pa'i rgyud|Heruka Display Tantra. One of the Five Display Tantras among the Eighteen Mahayoga Tantras
he ru ka rol pa'i skor|, one of the {rol pa'i rgyud sde lnga} the five tantras which are additions to the section of meditative realization. {sgrub sde}
hi dig|to blow one's nose
hig|the act of sobbing
hi hi|yuk yuk
hi mA la ya|Himalayas
hi ma la ya|SK Himalaya Range
hi ma la ya|[Skt] Himalaya Range [snow mt. range tallest/longest in the world in W T, in the W ci si than from the N edge, hin rdu &, Nepal, Sikkim, and Bhutan distance spyi le 2450 &, width S-N spyi le 200-350, average el smi 6000, max Mt Everest, jo mo glang ma, smi 8848.13, in the N of the range is ti se gangs ri = la hi ma la ya byang ma]
hi ma la ya|[Skt] Himalaya Range [snow mt. range tallest/ longest in the world in W T, in the W ci si than from the N edge, hin rdu &, Nepal, Sikkim, and Bhutan distance spyi le 2450 &, width S-N spyi le 200-350, average el smi 6000, max Mt Everest, jo mo glang ma, smi 8848.13, in the N of the range is ti se gangs ri = la hi ma la ya byang ma]
hob te 'dzul ba|to rush, dash
hob te kha la|abruptly. Syn {glo bur du}, {kha ri kha thug}
ho ma khung|Syn {'brub khung}
hom bskyed|visualization of the triangular pit
hom gzar|pit-ladle
hom khung|brub khung - 'brub khung - brubs khung - lcags sgrom - e sgrom - lcags hom - Triangular pit
hom khung|fire pit
hom pa|to fall away, to shrink, to shrivel
hon gtor|Syn {dran med}
hon 'thor|fright
hon thor|to be confused
hor|a Mongol
hor ba shi|Hor Pashi, in Domey
hor dpon|Horpa chieftain
hor nag la kha|Hornag Lakha, in Domey
hor pa sha gzan|Mongolian shepherds
hor pa|wood-grouse
hor rgya sde|a district in Tibet
hor yul|Turkistan
hor zla dgu pa|the ninth month
hor zla|Tibetan lunar month
hrab hrib|dimness
hrad pa|to thrust, to push violently, to stem
hrag|coarse
hrag hrag|strong [person]
hrag hrug|twigs
hrag pa|to require more and more
hral ba|to rend, tear up, tear to pieces; to tear [to pieces]
hral hral|spread out [big spaces between letters or else]. torn and tattered; spread out [big spaces between letters or else]
hral hrul|torn and tattered
hrang ba|alone
hrang hrang|alone, single, without family
hrang hrang|single, bachelor
hrig ge ba|present, wakefulness, acutely awake, vividness, alertly awake, vivid alertness, lucid wakefulness, pellucid, lucid, limpid awakeness. Syn {stong gsal} / {'dzin med} / {lhang nge ba} / {hang nge ba min pa} / {wa le ba} sharpness; riveting; stark
hrig ge ba|Thrangu Rinpoche: gsal cha chen po
hrig ge|{blta stangs hrig ge bzhugs pa} she would stay staring with wide-open eyes
hrig ge|ex {gzhom gzhig dang bral bas hrig ge}
hrig ger|vividly, widely awake
hrig ge|sharp [as an eye]. vividly awake, wide awake, wide open [eyes]; crisp; wakeful; eyes wide-open; mig 'bras bzhin + - wakeful like an eye-ball; clear-seeing as an eye
hrig gis|wakeful, awake
hrig hrig|{mig gis hrig hrig gnyen la lta bzhin} casting haggard glances at their relatives
hrig hrig|rolling the eye balls
hril bu|name of the round base of {gtor ma}
hril bu|round trunk
hril gyis gyogs|completely covered up
hril po|entire. round, globular, entire
hring chags pa|fully formed
hrings pa|{hrings pa, hrings pa, hrings pa} intr. v
hris nag|Hrinag, in Domey
hrI yig|the syllable / letter hrih
hrob hrob|gravel
hrog|clatter
hrub hrub|small pieces
hrud pa|rough, rugged, severe, austere, roughness
hrug hrug|MG: small pieces. MSS: "loose" as in am hrag hrug hrug, the loose pouch formed in a chuba by gathering cloth above the belt. See HHDL 14, NYNMM, 7 [mss]
hrul ba|ragged, tattered, raggedness
hrul hrul|poor people
hrul|worn-out, tattered
hrum pa|to break, to smash
hub|a gulp; a gulp, a draught
hu ka|the hookah
hu lu hu lu|the following ten transgressions were the issue of the second council at Vaishali, namely, exclamations of alas
hUM gi bzlas pa|hung recitation
hUM gi glu|the song of hung
hUM mdzad phyag rgya|mudra of creating hum
hUM ral bdud 'dul rtsal|n of master
hung chen 'gro 'dul gling pa|1901-1956; master of {bon gsar} the sixth kun grol grags pa}
hung mdzad|Abbr. of {slob dpon hung mdzad ka ra}; Hungchen-Kara
hung mdzad|Hungchen-kara
hur bag tu gzigs|gazing with calm, wide-awake eyes
hur brtson|vigorous, active
hur bton|to bring forth wakefulness
hur byung|Syn {ham pa chen po}
hu re|alertness; he stares, he goggles, vivid wake
hur phyung|1) alertness. 2) intensity; Thrangu Rinpoche: = ngar bskyed
hur phyungs pa|to try to make stronger, to freshen, energize, awaken
hur po|active, agile
hur po|alert, attentive
hur thag gyis|nyams len hur thag gyis - Put all your energy into practice!
hur thag|suddenly
hu shar|well again; diligent, dedulous?
hu thug thu|Mongolian. Syn {'phags pa}
hva shang|Hashang
hva shang ma ha ya na|Hashang Mahayana
hva shang te tsa|Hashang Tetsa. A Chinese doctor
'i|between a verb & a noun - who/ that; connecting particle
i go|Syn {e go} Kham. Have you understood. Syn {ha ko song ngas}
i 'grub|will it work out / be done?
i khung phug pa|to bore a hole
i khung|pocket
i khung rtol ba|to bore a hole
i mus|May I [die], I shall
in dra go pa|cochineal
in dra nI la|sapphire
ing ga rting ga|walking with one foot [playing] hopping
in ji|British; syn {dbyin}
in the end|mthar
ir ka 'un gyi chos lugs|{za ba} to eat
'is|instrumental case, particle
'i spros pa|fabrications of
ja|1) the letter. 2) tea, tea-leaves; tea leaves, tea
ja bag|a tea box
'ja' ba|{'ja' ba, 'jas pa, 'ja' ba} intr. v.; ft. of {'ja' ba}; lame, to bespeak, to concert, to confederate
'jab bus len pa|to take unnoticed; stealth, thievery
'jab bu|subtle [spirit] sneaking in
'jab 'jib|gossip
'jab pa|{'jab pa, 'jabs pa, 'jab pa, 'jobs} trans. v.; ft. of {'jab pa}; to ambush, creep up on; to sneak, slink, to lie in wait, to hide oneself
'jab rgol byed pa|to ambush
ja bskol ba|to boil some tea
'jabs pa|pf. of {'jab pa}
ja bsrubs ma|butter tea; syn {bod ja}
'jab|to hide oneself, sneak
ja dam|thermos flask / bottle
ja dpon|in charge of tea serving
ja drangs|offered me tea
ja 'dren|a tea party
ja dvangs|black tea [no milk, no sugar]
jag|bandit, robbing, robbery
jag chom|banditry, highwayman
jag 'ded pa rnams|those who were pursuing the robbers
jag dpon|bandit chief
'jag ma|blade [of grass], stalk, coarse and thick grass
jag pa|brigand
jag pa byung ba|beset by robbers
jag pa|robber, bandit
jag rkun|bandits and thieves
jag rkun khyi la dogs zon gyis|beware of bandits, thieves, and dogs
'jag skya|a blade of grass
'jag skya bshub bshub|over grown with weeds
'jag|sometimes used for {'jags}
'jags pa|{'jags pa, 'jags pa, 'jags pa} intr. v.; to give, idea
'jag spyil|straw nest
'jags rtsis|calculus
ja gsur|burnt tea offering
'jags|vi. 1) to calm down, to be quelled, settle down, become quiet, peaceful, tranquil. 2) to remain [in the mind], remember, to stay with. 3) to assimilate
jag tshang|bandit hideout
'ja' gur phub|a rainbow appeared
'ja' gur|rainbow dome
ja khang|tea house
ja kha|tea color
ja 'khor|brick tea
'jal|assessment. p. {bcal} f. {gzhal} imp. {'jol} 1) to measure, weigh. 2) to repay, pay back, return 3) to pay 4) estimate, fathom 5) to meet
'jal ba|fathom, estimate
'jal ba|{'jal ba, bcal ba, gzhal ba, 'jol} {tha dad pa} (trans. v): to weigh, to pay; to compare/ evaluate/ weigh/ fathom; to measure, to appraise, to tax. II) 1) {tshad dpog pa}. {mang nyung 'bo la 'jal ba}. {ring thung 'dom la gzhal}. {sa bab kyi tshad 'jal ba}. thigs pas rgya mtsho 'jal ba dka'}. 2). {dpyod pa dang rtogs pa}. {tshad ma'i blos shes bya 'jal ba}. {bzhung don blos 'jal}. {dngos su gzhal mi thub pa med}. 3) {lan slog pa}. {dngul bun gstang mar 'jal}. {ma skyed gnyis ka ma bcal ba}. {bzang lan ngag 'jal}. {chang lan chu 'jal}. {khrag bun khrag gis gzhal dgos}. 4) {skyel ba dang sprod pa}. {dpya khra gzhal ba}.
'jal bar byed pa|to measure
'jal byed kyi shes pa|Syn {blo}
'jal byed|measurer; 1) new moon 2) Kalachakra: ultimate unit of measure [R]
'jal byed|the measurer, that which fathoms
'jal byed tshul bzhi|Four Styles of Appraisal of the Secret Mantra Texts. The lexical {yi ge} the general {spyi} the concealed {sbas pa} and the conclusive {mthar thug}
'ja' lus bsgrub pa|will attain the body of rainbow light
'ja' lus|{'ja' lus 'pho ba chen po} (supreme transference that is) rainbow body
'ja' lus 'od sku|the body of rainbow light
'ja' lus 'od sku|the luminous form of the rainbow body
'ja' lus 'od sku|the rainbow body
'ja' lus 'pho ba chen po|rainbow body of Great Transformation
'ja' lus 'pho ba chen po|the great transformation of rainbow body
'ja' lus 'pho ba chen po|the Rainbow Body of the Great Transfer
'ja' lus 'pho chen|the great transformation rainbow body
'ja' lus|rainbow body
'ja' lus|Rainbow body. At the time of death of a practitioner who has reached the exhaustion of all grasping and fixation through the Dzogchen practice of Tögal, the five gross elements which form the physical body, dissolve back into their essences, five-colored light. Sometimes only the hair and the nails are left behind. Passing away in a mass of rainbow light and leaving no corpse behind
'ja' lus rdo rje'i sku|rainbow diamond body
'ja' lus rdo rje'i srog sgrub|sadhana by {chos rje gling pa 'dzam gling rdo rje} from the terma {'chi med rtsa gsum dril sgrub}
'ja' lus rdo rje|Syn {mdo mkhyen brtse ye she rdo rje}
'ja' lus|the Rainbow Body; [indracapa] rainbow body, form
ja ma|cook
'jam|adj. comp. of {'jam po} smooth, soft, gentle, tender, smoothness
ja mar|tea and butter
'jam bdar|smooth sharpening stone
'jam char|drizzle, light rain
ja mchod|offering tea
'jam dbyangs a ra pa tsa na|Manjushri Arapachana
'jam dbyangs bla ma mchod pa'i cho ga tshogs gnyis char 'bebs zhes bya ba|mkhyen brtse'i dbang pos bris pa - (1820-1892)
'jam dbyangs blo bzang bshes gnyen|author of {sa lam gyi rnam gzhag skal bzang mig 'byed}
'jam dbyangs blo gter dbang po|1847-1914 - Jamyang Loter Wangpo, a Sakya master
'jam dbyangs bstan pa rgya mtsho|brag dgon sprul sku
'jam dbyangs bzhad pa'i rdo rje|Manjushri Laughing Vajra
'jam dbyangs bzhad pa|Jamyang Shepa
'jam dbyangs bzhad pa nga dbang btson 'drus|Jamyang Shepa, founder of Lhabrang Tashikhyil:
'jam dbyangs bzhad pa ngag dbang brtson 'grus|1648-1721
'jam dbyangs bzhad pa ngag dbang brtson 'grus|1648-1722 - first, Jamyang Shepa, Ngawang Tsondru
'jam dbyangs chos kyi blo gros|{mkhyen brtse} 1896-1959
'jam dbyangs chos kyi blo gros|rdzong sar mkhyen brtse
'jam dbyangs chos kyi grags pa|{'brug chen} iii, 1478-1523
'jam dbyangs chos rje|1379-1449 - Jamyang Chöje, founder of Drepung monastery
'jam dbyangs dkar po|White Manjushri
'jam dbyangs don grub|sga rje khams sprul
'jam dbyangs dpal ldan rgya mtsho|{gtsang mkhan chen} 1610-1684
'jam dbyangs gong ma|Jamyang Gongma, a general epithet name for Manchu rulers
'jam dbyangs gong ma|the emperor of China
'jam dbyangs grags pa|Jamyang Drakpa of Dru
'jam dbyangs kun dga' rnam rgyal|author of {kun rig cho ga'i rnam bshad}
'jam dbyangs kyi sprul pa|incarnation, emanation of Manjushri
'jam dbyangs|Manjugosha. [Gentle Voiced One]. soft, gentle voice, melody. Manjugosha, the bodhisattva Manjushri
'jam dbyangs|Manjugosha. 'The Sweet-voiced', a form of Manjushri. 2) Jamyang Khyentse Wangpo
'jam dbyangs mkhyen brtse chos kyi blo gros|1893-1959 - Jamyang Khyentse Chökyi Lodrö, one of the most influential contemporary masters of Tibet
'jam dbyangs mkhyen brtse'i dbang po|(1820-1892)
'jam dbyangs mkhyen brtse'i dbang po|1820-1892 - Jamyang Khyentse Wangpo. A great master of the last century. He was the last of the Five Great Tertöns and was regarded as the combined reincarnation of Vimalamitra and King Trisong Deutsen. He became the master and teacher of all the Buddhist schools of Tibet and the founder of the Rimey movement. There are ten volumes of his works in addition to his termas
'jam dbyangs mkhyen brtse'i dbang po|1820-1892 - Jamyang Khyentse Wangpo, one of the most eminent Tibetan masters of the 19th century
'jam dbyangs mkhyen brtse'i dbang po|Jamyang Khyentse Wangpo. (1820-1892). A great master of the last century. He was the last of the Five Great Tertöns and was regarded as the combined reincarnation of Vimalamitra and King Trisong Deutsen. He became the master and teacher of all the Buddhist schools of Tibet and the founder of the Rimey movement. There are ten volumes of his works in addition to his termas. Jamyang means 'Manjushri, gentle melodiousness,' Khyentse Wangpo means 'Lord of loving wisdom.'
'jam dbyangs mkhyen brtse'i dbang po|Jamyang Khyentse Wangpo [1820-1892] Manjugosha. Khyentse I - Manjugosha
'jam dbyangs nag po|Black Manjushri
'jam dbyangs nang sgrub|the inner sadhana of Manjushri
'jam dbyangs phyogs lha 'od zer|author of {rva stod bsdus grva}
'jam dbyangs rigs bzhi|four families of Manjushri
'jam dbyangs rnam gsum|the Three Manjushris: Sakya Pandita, Tsongkhapa, and Longchen Rabjam
'jam dbyangs shar|Jamyang Shar, the Rinpungpa's household at Lhasa
'jam dbyangs smra ba'i seng ge|Manjushri Lion of Speech
'jam dbyangs smra seng|see {'jam dbyangs smra ba'i seng ge}
'jam dbyangs sprul pa'i glegs bam|by Shabkar
'jam dbyangs sprul pa'i glegs bam|work by {zhabs dkar tshogs drug rang grol} 1781-1850
'jam dbyangs yab yum|Manjushri with consort
'jam des|milk rice, butter
'jam dkar shes rab 'khor lo|White Manjushri, Wheel of Knowledge
'jam dpal|1) Manjushri, the bodhisattva Manjushri; supreme gentleness; Gentle Splendor. 2) sometimes: Manjushrimitra, Jampal Shenyen.
'jam dpal bshes bsnyen|Manjushrimitra/Jampal Shenyen, one of the eight Vidyadharas of India, disciple of Garab Dorje and master of Shri Singha and Guru Padmasambhava
'jam dpal bshes gnyen|Jampal Shenyen. Skt: Manjushrimitra (the first). A great Indian pandita of the Dzogchen lineage who was the chief disciple of Garab Dorje and later the guru of Shri Singha and Guru Padmasambhava. He was one of the eight Vidyadharas of India. He passed away 830 years after the Buddha's nirvana. Lit Gentle Splendor Spiritual Friend.
